order_id,ratings,complaint_type
4662,3,unsatisfied with food taste
4662,1,Slow service
4662,4,
4663,3,unsatisfied with food taste
4664,4,
4664,2,Slow service
4664,4,
4664,3,unsatisfied with food taste
4665,4,
4665,3,unsatisfied with food taste
4665,1,Slow service
4665,2,Slow service
4665,3,unsatisfied with food taste
4665,3,unsatisfied with food taste
4666,4,
4666,3,unsatisfied with food taste
4667,3,unsatisfied with food taste
4667,3,unsatisfied with food taste
4667,3,unsatisfied with food taste
4667,4,
4667,4,
4667,4,
4667,3,unsatisfied with food taste
4668,3,unsatisfied with food taste
4668,1,Slow service
4669,2,Slow service
4669,3,unsatisfied with food taste
4669,3,unsatisfied with food taste
4669,4,
4669,3,unsatisfied with food taste
4670,4,
4670,4,
4670,3,unsatisfied with food taste
4671,1,Slow service
4671,4,
4671,1,Slow service
4672,3,unsatisfied with food taste
4673,2,Slow service
4673,3,unsatisfied with food taste
4673,2,Slow service
4674,2,Slow service
4675,3,unsatisfied with food taste
4675,3,unsatisfied with food taste
4676,4,
4677,3,unsatisfied with food taste
4678,2,Slow service
4679,3,unsatisfied with food taste
4680,2,Slow service
4681,3,unsatisfied with food taste
4681,4,
4682,3,unsatisfied with food taste
4683,4,
4683,3,unsatisfied with food taste
4684,3,unsatisfied with food taste
4685,2,Slow service
4685,3,unsatisfied with food taste
4686,3,unsatisfied with food taste
4686,3,unsatisfied with food taste
4687,1,Slow service
4687,4,
4688,4,
4689,3,unsatisfied with food taste
4689,4,
4690,3,unsatisfied with food taste
4690,4,
4691,3,unsatisfied with food taste
4692,3,unsatisfied with food taste
4692,4,
4692,4,
4693,3,unsatisfied with food taste
4693,4,
4693,3,unsatisfied with food taste
4694,3,unsatisfied with food taste
4694,3,unsatisfied with food taste
4695,2,Slow service
4695,1,Slow service
4696,3,unsatisfied with food taste
4697,3,unsatisfied with food taste
4697,3,unsatisfied with food taste
4698,3,unsatisfied with food taste
4698,4,
4698,2,Slow service
4698,5,
4699,1,Slow service
4699,1,Slow service
4700,1,Slow service
4701,4,
4701,1,Slow service
4702,3,unsatisfied with food taste
4702,3,unsatisfied with food taste
4703,3,unsatisfied with food taste
4703,3,unsatisfied with food taste
4703,2,Slow service
4703,4,
4704,1,Slow service
4705,1,Slow service
4706,1,Slow service
4706,3,unsatisfied with food taste
4706,1,Slow service
4706,4,
4707,2,Slow service
4707,4,
4708,3,unsatisfied with food taste
4708,1,Slow service
4708,3,unsatisfied with food taste
4709,4,
4709,3,unsatisfied with food taste
4710,3,unsatisfied with food taste
4710,3,unsatisfied with food taste
4710,3,unsatisfied with food taste
4711,4,
4711,3,unsatisfied with food taste
4711,3,unsatisfied with food taste
4711,4,
4712,3,unsatisfied with food taste
4713,4,
4714,3,unsatisfied with food taste
4715,4,
4715,4,
4715,4,
4716,2,Slow service
4716,1,Slow service
4716,3,unsatisfied with food taste
4717,4,
4718,3,unsatisfied with food taste
4719,5,
4720,4,
4720,5,
4721,1,Slow service
4721,1,Slow service
4722,2,Slow service
4722,4,
4722,1,Slow service
4722,1,Slow service
4723,3,unsatisfied with food taste
4723,3,unsatisfied with food taste
4723,4,
4723,4,
4724,3,unsatisfied with food taste
4725,4,
4725,3,unsatisfied with food taste
4725,2,Slow service
4726,1,Slow service
4726,3,unsatisfied with food taste
4727,2,Slow service
4727,4,
4727,3,unsatisfied with food taste
4728,3,unsatisfied with food taste
4728,3,unsatisfied with food taste
4728,4,
4729,5,
4729,3,unsatisfied with food taste
4730,4,
4730,3,unsatisfied with food taste
4730,3,unsatisfied with food taste
4730,1,Slow service
4731,2,Slow service
4732,4,
4732,2,Slow service
4732,3,unsatisfied with food taste
4732,4,
4732,2,Slow service
4732,2,Slow service
4732,3,unsatisfied with food taste
4732,4,
4732,4,
4732,4,
4732,4,
4732,2,Slow service
4733,1,Slow service
4733,1,Slow service
4733,3,unsatisfied with food taste
4734,2,Slow service
4735,4,
4735,1,Slow service
4735,4,
4735,4,
4735,4,
4736,4,
4737,4,
4738,1,Slow service
4739,2,Slow service
4740,1,Slow service
4740,2,Slow service
4740,1,Slow service
4740,3,unsatisfied with food taste
4741,4,
4741,4,
4741,1,Slow service
4741,3,unsatisfied with food taste
4742,3,unsatisfied with food taste
4742,4,
4742,5,
4742,2,Slow service
4743,2,Slow service
4744,3,unsatisfied with food taste
4745,3,unsatisfied with food taste
4746,4,
4746,3,unsatisfied with food taste
4746,4,
4746,1,Slow service
4747,3,unsatisfied with food taste
4747,3,unsatisfied with food taste
4748,4,
4749,3,unsatisfied with food taste
4749,4,
4750,3,unsatisfied with food taste
4750,4,
4750,2,Slow service
4751,1,Slow service
4751,3,unsatisfied with food taste
4752,4,
4753,4,
4754,4,
4755,3,unsatisfied with food taste
4755,2,Slow service
4755,4,
4755,3,unsatisfied with food taste
4756,4,
4756,3,unsatisfied with food taste
4757,3,unsatisfied with food taste
4758,4,
4759,4,
4759,4,
4759,1,Slow service
4760,1,Slow service
4760,4,
4760,2,Slow service
4761,3,unsatisfied with food taste
4761,4,
4761,3,unsatisfied with food taste
4761,3,unsatisfied with food taste
4762,3,unsatisfied with food taste
4763,4,
4763,4,
4763,4,
4764,4,
4764,4,
4764,3,unsatisfied with food taste
4765,3,unsatisfied with food taste
4765,1,Slow service
4766,1,Slow service
4766,1,Slow service
4767,1,Slow service
4767,4,
4767,2,Slow service
4767,4,
4768,4,
4768,4,
4768,4,
4768,3,unsatisfied with food taste
4769,1,Slow service
4770,3,unsatisfied with food taste
4770,3,unsatisfied with food taste
4771,2,Slow service
4771,3,unsatisfied with food taste
4771,2,Slow service
4771,4,
4772,3,unsatisfied with food taste
4772,2,Slow service
4773,4,
4774,2,Slow service
4775,2,Slow service
4775,2,Slow service
4775,2,Slow service
4775,2,Slow service
4776,4,
4776,1,Slow service
4777,4,
4777,4,
4778,3,unsatisfied with food taste
4779,3,unsatisfied with food taste
4779,4,
4780,2,Slow service
4781,4,
4782,1,Slow service
4782,4,
4782,4,
4783,4,
4783,3,unsatisfied with food taste
4783,4,
4784,3,unsatisfied with food taste
4785,4,
4786,1,Slow service
4786,2,Slow service
4787,3,unsatisfied with food taste
4788,3,unsatisfied with food taste
4789,3,unsatisfied with food taste
4789,1,Slow service
4789,1,Slow service
4789,1,Slow service
4789,4,
4789,3,unsatisfied with food taste
4789,3,unsatisfied with food taste
4789,5,
4790,3,unsatisfied with food taste
4791,2,Slow service
4791,3,unsatisfied with food taste
4792,1,Slow service
4793,4,
4793,4,
4794,1,Slow service
4794,1,Slow service
4795,3,unsatisfied with food taste
4795,1,Slow service
4795,4,
4796,4,
4797,1,Slow service
4797,3,unsatisfied with food taste
4798,2,Slow service
4798,4,
4798,4,
4799,3,unsatisfied with food taste
4799,4,
4800,3,unsatisfied with food taste
4801,3,unsatisfied with food taste
4801,4,
4801,3,unsatisfied with food taste
4801,4,
4802,3,unsatisfied with food taste
4803,4,
4804,3,unsatisfied with food taste
4804,3,unsatisfied with food taste
4805,4,
4805,4,
4806,4,
4806,3,unsatisfied with food taste
4806,3,unsatisfied with food taste
4806,3,unsatisfied with food taste
4807,3,unsatisfied with food taste
4807,4,
4808,4,
4808,2,Slow service
4808,4,
4809,3,unsatisfied with food taste
4809,4,
4809,4,
4809,2,Slow service
4810,1,Slow service
4810,4,
4810,3,unsatisfied with food taste
4811,3,unsatisfied with food taste
4811,4,
4812,3,unsatisfied with food taste
4813,5,
4814,1,Slow service
4815,4,
4815,1,Slow service
4816,4,
4817,4,
4817,4,
4818,3,unsatisfied with food taste
4819,1,Slow service
4819,2,Slow service
4820,2,Slow service
4821,4,
4821,2,Slow service
4821,3,unsatisfied with food taste
4822,1,Slow service
4822,1,Slow service
4822,2,Slow service
4822,3,unsatisfied with food taste
4823,2,Slow service
4824,4,
4825,3,unsatisfied with food taste
4825,3,unsatisfied with food taste
4825,1,Slow service
4825,4,
4826,4,
4827,3,unsatisfied with food taste
4828,1,Slow service
4829,2,Slow service
4829,2,Slow service
4830,3,unsatisfied with food taste
4830,4,
4830,3,unsatisfied with food taste
4831,3,unsatisfied with food taste
4832,2,Slow service
4833,3,unsatisfied with food taste
4834,3,unsatisfied with food taste
4835,4,
4835,2,Slow service
4836,4,
4836,1,Slow service
4836,1,Slow service
4836,4,
4836,3,unsatisfied with food taste
4836,3,unsatisfied with food taste
4836,1,Slow service
4836,5,
4836,3,unsatisfied with food taste
4836,4,
4836,3,unsatisfied with food taste
4836,3,unsatisfied with food taste
4836,2,Slow service
4837,3,unsatisfied with food taste
4837,3,unsatisfied with food taste
4838,4,
4838,3,unsatisfied with food taste
4838,4,
4838,4,
4838,4,
4838,3,unsatisfied with food taste
4838,3,unsatisfied with food taste
4838,4,
4839,4,
4840,4,
4840,2,Slow service
4841,2,Slow service
4841,3,unsatisfied with food taste
4841,3,unsatisfied with food taste
4841,4,
4841,3,unsatisfied with food taste
4841,3,unsatisfied with food taste
4842,3,unsatisfied with food taste
4843,4,
4843,2,Slow service
4844,4,
4845,4,
4845,2,Slow service
4846,1,Slow service
4846,2,Slow service
4846,3,unsatisfied with food taste
4846,2,Slow service
4847,3,unsatisfied with food taste
4848,5,
4849,3,unsatisfied with food taste
4850,3,unsatisfied with food taste
4850,4,
4850,3,unsatisfied with food taste
4850,4,
4851,1,Slow service
4852,3,unsatisfied with food taste
4853,2,Slow service
4854,5,
4854,2,Slow service
4855,1,Slow service
4856,4,
4857,3,unsatisfied with food taste
4857,3,unsatisfied with food taste
4857,2,Slow service
4857,4,
4858,4,
4858,1,Slow service
4859,2,Slow service
4859,4,
4859,4,
4860,2,Slow service
4860,3,unsatisfied with food taste
4861,4,
4861,3,unsatisfied with food taste
4862,4,
4863,3,unsatisfied with food taste
4863,3,unsatisfied with food taste
4864,1,Slow service
4864,3,unsatisfied with food taste
4865,5,
4865,3,unsatisfied with food taste
4866,3,unsatisfied with food taste
4866,4,
4867,1,Slow service
4868,2,Slow service
4868,3,unsatisfied with food taste
4869,4,
4869,3,unsatisfied with food taste
4869,3,unsatisfied with food taste
4870,4,
4871,5,
4871,3,unsatisfied with food taste
4871,4,
4872,2,Slow service
4872,4,
4873,4,
4874,2,Slow service
4875,2,Slow service
4875,3,unsatisfied with food taste
4875,3,unsatisfied with food taste
4876,3,unsatisfied with food taste
4877,3,unsatisfied with food taste
4877,4,
4878,4,
4879,1,Slow service
4879,4,
4880,3,unsatisfied with food taste
4880,4,
4881,3,unsatisfied with food taste
4881,4,
4881,3,unsatisfied with food taste
4881,2,Slow service
4882,3,unsatisfied with food taste
4883,1,Slow service
4884,4,
4885,3,unsatisfied with food taste
4886,2,Slow service
4886,4,
4887,3,unsatisfied with food taste
4887,1,Slow service
4887,3,unsatisfied with food taste
4888,1,Slow service
4889,2,Slow service
4890,4,
4891,3,unsatisfied with food taste
4891,2,Slow service
4891,3,unsatisfied with food taste
4891,2,Slow service
4892,1,Slow service
4892,3,unsatisfied with food taste
4892,4,
4893,1,Slow service
4893,3,unsatisfied with food taste
4893,1,Slow service
4893,3,unsatisfied with food taste
4893,3,unsatisfied with food taste
4893,4,
4893,3,unsatisfied with food taste
4893,2,Slow service
4894,5,
4894,3,unsatisfied with food taste
4895,2,Slow service
4896,4,
4897,2,Slow service
4898,3,unsatisfied with food taste
4899,3,unsatisfied with food taste
4899,4,
4900,1,Slow service
4900,4,
4901,3,unsatisfied with food taste
4901,4,
4901,5,
4902,2,Slow service
4902,4,
4902,2,Slow service
4903,2,Slow service
4903,3,unsatisfied with food taste
4904,4,
4905,1,Slow service
4905,1,Slow service
4906,3,unsatisfied with food taste
4906,4,
4906,2,Slow service
4907,4,
4907,3,unsatisfied with food taste
4907,1,Slow service
4908,2,Slow service
4908,4,
4909,4,
4910,1,Slow service
4911,4,
4911,2,Slow service
4911,2,Slow service
4911,3,unsatisfied with food taste
4912,3,unsatisfied with food taste
4912,2,Slow service
4912,3,unsatisfied with food taste
4913,4,
4914,2,Slow service
4915,2,Slow service
4915,4,
4916,2,Slow service
4917,3,unsatisfied with food taste
4918,1,Slow service
4919,3,unsatisfied with food taste
4919,1,Slow service
4919,1,Slow service
4920,4,
4920,3,unsatisfied with food taste
4921,3,unsatisfied with food taste
4921,4,
4922,1,Slow service
4922,1,Slow service
4923,2,Slow service
4924,3,unsatisfied with food taste
4924,2,Slow service
4925,2,Slow service
4925,4,
4926,3,unsatisfied with food taste
4927,3,unsatisfied with food taste
4927,5,
4927,1,Slow service
4927,3,unsatisfied with food taste
4928,4,
4928,1,Slow service
4928,4,
4929,3,unsatisfied with food taste
4929,1,Slow service
4930,3,unsatisfied with food taste
4930,4,
4930,1,Slow service
4931,5,
4931,3,unsatisfied with food taste
4932,4,
4932,2,Slow service
4933,1,Slow service
4933,3,unsatisfied with food taste
4933,4,
4934,3,unsatisfied with food taste
4935,1,Slow service
4935,2,Slow service
4935,1,Slow service
4936,4,
4937,4,
4937,3,unsatisfied with food taste
4938,4,
4938,3,unsatisfied with food taste
4938,3,unsatisfied with food taste
4938,5,
4939,4,
4939,3,unsatisfied with food taste
4939,4,
4939,3,unsatisfied with food taste
4940,3,unsatisfied with food taste
4940,4,
4940,5,
4941,3,unsatisfied with food taste
4942,2,Slow service
4942,3,unsatisfied with food taste
4942,2,Slow service
4942,4,
4943,3,unsatisfied with food taste
4944,5,
4945,1,Slow service
4946,1,Slow service
4946,3,unsatisfied with food taste
4947,4,
4947,4,
4948,1,Slow service
4949,1,Slow service
4950,3,unsatisfied with food taste
4950,2,Slow service
4950,2,Slow service
4951,2,Slow service
4951,2,Slow service
4951,3,unsatisfied with food taste
4951,4,
4952,3,unsatisfied with food taste
4953,4,
4954,4,
4954,4,
4955,4,
4955,3,unsatisfied with food taste
4955,1,Slow service
4955,4,
4955,2,Slow service
4955,1,Slow service
4956,4,
4956,3,unsatisfied with food taste
4957,3,unsatisfied with food taste
4958,1,Slow service
4959,3,unsatisfied with food taste
4960,4,
4961,4,
4962,3,unsatisfied with food taste
4962,3,unsatisfied with food taste
4963,1,Slow service
4964,1,Slow service
4964,2,Slow service
4965,3,unsatisfied with food taste
4965,3,unsatisfied with food taste
4966,4,
4967,2,Slow service
4967,3,unsatisfied with food taste
4967,2,Slow service
4968,2,Slow service
4968,3,unsatisfied with food taste
4968,4,
4968,5,
4969,3,unsatisfied with food taste
4969,3,unsatisfied with food taste
4969,4,
4970,4,
4970,1,Slow service
4970,3,unsatisfied with food taste
4970,4,
4971,4,
4971,1,Slow service
4971,4,
4971,1,Slow service
4972,1,Slow service
4972,1,Slow service
4972,3,unsatisfied with food taste
4973,4,
4973,2,Slow service
4974,3,unsatisfied with food taste
4974,4,
4974,3,unsatisfied with food taste
4975,4,
4976,1,Slow service
4977,1,Slow service
4977,4,
4977,1,Slow service
4978,4,
4978,2,Slow service
4978,4,
4979,1,Slow service
4979,3,unsatisfied with food taste
4979,3,unsatisfied with food taste
4979,3,unsatisfied with food taste
4980,3,unsatisfied with food taste
4980,2,Slow service
4981,2,Slow service
4981,3,unsatisfied with food taste
4981,3,unsatisfied with food taste
4982,3,unsatisfied with food taste
4983,4,
4983,4,
4983,3,unsatisfied with food taste
4984,3,unsatisfied with food taste
4984,3,unsatisfied with food taste
4985,1,Slow service
4986,3,unsatisfied with food taste
4987,3,unsatisfied with food taste
4987,4,
4987,1,Slow service
4988,3,unsatisfied with food taste
4988,1,Slow service
4988,2,Slow service
4989,2,Slow service
4990,4,
4991,3,unsatisfied with food taste
4991,1,Slow service
4992,2,Slow service
4992,3,unsatisfied with food taste
4993,3,unsatisfied with food taste
4994,3,unsatisfied with food taste
4994,5,
4995,1,Slow service
4995,3,unsatisfied with food taste
4996,4,
4997,4,
4998,4,
4999,3,unsatisfied with food taste
4999,4,
5000,3,unsatisfied with food taste
