order_id,order_type,prep_time,wait_time
4632,In-store,7,15
4633,In-store,10,18
4634,In-store,9,12
4634,In-store,5,12
4634,In-store,8,14
4635,In-store,8,10
4635,Online,8,14
4636,In-store,5,12
4636,In-store,9,14
4637,In-store,8,16
4637,Online,10,15
4638,Online,11,18
4638,Online,12,20
4639,In-store,10,12
4639,In-store,6,8
4639,In-store,7,11
4640,In-store,9,11
4641,Online,8,16
4641,Online,9,12
4642,In-store,7,14
4642,Online,8,14
4642,In-store,9,12
4642,Online,13,16
4643,In-store,7,15
4643,Online,8,14
4644,In-store,10,15
4644,In-store,6,14
4644,In-store,10,13
4644,In-store,8,11
4645,Online,12,16
4645,Online,11,15
4645,In-store,7,15
4645,In-store,5,8
4646,Online,14,20
4646,In-store,5,10
4646,Online,14,22
4647,Online,14,22
4647,In-store,10,14
4648,In-store,10,13
4648,Online,13,16
4649,In-store,6,11
4650,In-store,8,12
4650,In-store,7,12
4651,In-store,8,10
4651,In-store,10,15
4651,In-store,9,12
4651,In-store,7,14
4652,Online,9,16
4652,Online,9,11
4653,Online,12,14
4653,In-store,8,10
4654,In-store,7,11
4655,Online,10,16
4655,In-store,6,14
4656,In-store,7,13
4656,In-store,10,15
4657,In-store,9,17
4658,In-store,9,16
4659,In-store,10,13
4659,In-store,9,13
4660,Online,14,16
4661,Online,15,23
4661,Online,8,15
4661,Online,14,21
4661,In-store,5,10
4662,In-store,5,10
4662,In-store,10,18
4662,In-store,5,10
4663,In-store,9,13
4664,Online,9,11
4664,In-store,10,17
4664,In-store,6,11
4664,In-store,9,14
4665,In-store,7,15
4665,Online,9,14
4665,Online,10,17
4665,Online,12,17
4665,In-store,8,15
4665,Online,10,13
4666,In-store,6,11
4666,In-store,8,12
4667,In-store,8,13
4667,In-store,6,11
4667,In-store,7,13
4667,Online,12,15
4667,In-store,10,13
4667,In-store,10,12
4667,In-store,7,10
4668,In-store,7,10
4668,In-store,9,16
4669,Online,15,20
4669,In-store,7,10
4669,Online,9,14
4669,In-store,9,12
4669,In-store,9,15
4670,In-store,7,14
4670,In-store,8,14
4670,In-store,9,12
4671,Online,12,16
4671,In-store,7,10
4671,In-store,10,17
4672,In-store,5,10
4673,Online,14,22
4673,In-store,7,10
4673,Online,14,16
4674,Online,10,16
4675,In-store,8,10
4675,In-store,8,14
4676,In-store,10,12
4677,In-store,5,12
4678,Online,9,17
4679,In-store,10,13
4680,Online,10,17
4681,In-store,6,12
4681,In-store,8,10
4682,In-store,5,12
4683,In-store,10,14
4683,In-store,9,11
4684,Online,8,13
4685,Online,13,16
4685,In-store,10,13
4686,Online,10,12
4686,In-store,7,9
4687,In-store,9,16
4687,In-store,10,14
4688,Online,8,13
4689,Online,9,11
4689,In-store,10,13
4690,In-store,8,10
4690,In-store,7,13
4691,In-store,7,10
4692,In-store,9,13
4692,Online,11,13
4692,In-store,5,8
4693,In-store,7,15
4693,In-store,7,13
4693,In-store,9,15
4694,In-store,6,10
4694,In-store,7,11
4695,Online,12,19
4695,Online,15,22
4696,In-store,5,10
4697,In-store,8,12
4697,In-store,5,11
4698,In-store,7,10
4698,Online,8,10
4698,Online,10,16
4698,In-store,5,7
4699,Online,13,16
4699,Online,11,17
4700,Online,14,20
4701,In-store,8,10
4701,In-store,9,16
4702,In-store,10,13
4702,In-store,5,12
4703,In-store,6,14
4703,In-store,7,9
4703,Online,10,17
4703,In-store,7,11
4704,In-store,10,17
4705,Online,9,17
4706,Online,12,19
4706,Online,9,14
4706,Online,12,19
4706,Online,10,15
4707,In-store,9,16
4707,In-store,8,10
4708,Online,8,15
4708,In-store,9,17
4708,In-store,7,14
4709,In-store,7,10
4709,In-store,8,12
4710,In-store,6,10
4710,In-store,8,14
4710,In-store,6,10
4711,Online,9,15
4711,In-store,9,11
4711,In-store,7,15
4711,Online,9,12
4712,In-store,8,12
4713,In-store,8,10
4714,In-store,8,10
4715,In-store,7,14
4715,Online,10,13
4715,In-store,10,14
4716,Online,13,17
4716,In-store,9,17
4716,In-store,6,11
4717,In-store,6,10
4718,In-store,9,12
4719,In-store,5,8
4720,In-store,9,15
4720,In-store,5,8
4721,Online,8,16
4721,In-store,8,16
4722,Online,14,18
4722,In-store,5,9
4722,Online,15,20
4722,In-store,9,17
4723,In-store,6,10
4723,Online,13,15
4723,In-store,8,11
4723,In-store,7,11
4724,Online,10,15
4725,In-store,7,13
4725,In-store,6,13
4725,Online,11,16
4726,Online,13,16
4726,In-store,9,14
4727,Online,11,18
4727,Online,10,13
4727,Online,10,12
4728,In-store,8,15
4728,Online,9,13
4728,In-store,6,10
4729,In-store,5,8
4729,In-store,8,15
4730,In-store,10,15
4730,Online,10,14
4730,In-store,6,12
4730,Online,15,18
4731,Online,10,18
4732,In-store,9,11
4732,In-store,10,17
4732,In-store,10,15
4732,In-store,9,14
4732,Online,10,18
4732,Online,14,20
4732,In-store,7,14
4732,In-store,6,13
4732,In-store,6,9
4732,In-store,10,12
4732,In-store,5,8
4732,Online,12,17
4733,In-store,8,16
4733,Online,13,18
4733,In-store,9,12
4734,In-store,10,18
4735,In-store,5,8
4735,In-store,10,17
4735,Online,9,11
4735,In-store,5,11
4735,Online,8,15
4736,In-store,5,12
4737,Online,8,10
4738,Online,14,20
4739,Online,14,19
4740,Online,13,21
4740,In-store,9,16
4740,In-store,10,18
4740,In-store,10,15
4741,In-store,7,12
4741,In-store,7,15
4741,Online,15,22
4741,In-store,6,12
4742,In-store,5,11
4742,Online,8,14
4742,In-store,5,8
4742,Online,15,22
4743,In-store,10,17
4744,In-store,5,10
4745,Online,8,15
4746,In-store,9,11
4746,In-store,6,9
4746,In-store,5,9
4746,Online,12,17
4747,In-store,9,14
4747,In-store,6,13
4748,In-store,7,12
4749,In-store,5,12
4749,In-store,8,14
4750,Online,8,10
4750,In-store,7,12
4750,Online,11,19
4751,In-store,10,18
4751,Online,9,13
4752,In-store,8,13
4753,In-store,9,15
4754,In-store,6,8
4755,In-store,8,12
4755,Online,11,18
4755,In-store,10,12
4755,In-store,5,13
4756,In-store,5,9
4756,In-store,6,12
4757,Online,13,15
4758,Online,8,12
4759,In-store,9,12
4759,In-store,7,11
4759,Online,14,17
4760,Online,13,16
4760,In-store,5,9
4760,In-store,9,16
4761,In-store,5,10
4761,In-store,5,11
4761,In-store,9,13
4761,In-store,5,9
4762,In-store,8,11
4763,In-store,6,13
4763,In-store,5,10
4763,In-store,10,12
4764,In-store,6,12
4764,In-store,8,11
4764,In-store,7,9
4765,In-store,5,11
4765,Online,14,22
4766,In-store,9,16
4766,In-store,10,17
4767,Online,14,18
4767,In-store,6,11
4767,Online,15,18
4767,In-store,5,11
4768,In-store,5,7
4768,In-store,5,12
4768,In-store,10,12
4768,In-store,10,13
4769,Online,12,19
4770,In-store,8,15
4770,In-store,7,10
4771,Online,10,18
4771,Online,11,14
4771,Online,13,19
4771,In-store,7,9
4772,Online,9,12
4772,In-store,8,16
4773,In-store,10,14
4774,In-store,9,16
4775,Online,10,17
4775,Online,13,16
4775,Online,14,18
4775,In-store,10,17
4776,In-store,7,12
4776,In-store,9,17
4777,Online,11,13
4777,In-store,7,9
4778,In-store,10,14
4779,In-store,10,13
4779,In-store,9,15
4780,Online,12,18
4781,Online,13,15
4782,Online,14,22
4782,In-store,5,8
4782,In-store,8,10
4783,In-store,6,9
4783,In-store,9,13
4783,In-store,8,10
4784,Online,8,15
4785,Online,12,15
4786,In-store,9,16
4786,In-store,10,18
4787,In-store,5,13
4788,In-store,7,10
4789,In-store,5,10
4789,Online,14,21
4789,Online,13,20
4789,In-store,10,16
4789,In-store,7,10
4789,In-store,7,9
4789,In-store,7,11
4789,In-store,5,7
4790,In-store,7,13
4791,Online,9,16
4791,Online,8,11
4792,Online,11,19
4793,In-store,6,9
4793,In-store,5,13
4794,In-store,10,16
4794,Online,12,17
4795,In-store,9,15
4795,In-store,10,17
4795,In-store,9,11
4796,In-store,8,13
4797,Online,12,18
4797,In-store,5,11
4798,Online,11,18
4798,In-store,10,15
4798,In-store,6,13
4799,In-store,9,12
4799,In-store,6,10
4800,In-store,6,13
4801,In-store,7,12
4801,In-store,5,11
4801,In-store,5,10
4801,In-store,7,9
4802,In-store,10,13
4803,In-store,7,14
4804,In-store,10,12
4804,In-store,6,11
4805,In-store,9,15
4805,In-store,5,11
4806,Online,11,13
4806,In-store,5,13
4806,In-store,6,13
4806,In-store,6,13
4807,In-store,10,13
4807,In-store,5,10
4808,In-store,7,12
4808,In-store,10,18
4808,In-store,6,10
4809,In-store,8,12
4809,Online,10,15
4809,In-store,8,13
4809,In-store,9,17
4810,Online,15,22
4810,In-store,5,9
4810,In-store,7,14
4811,In-store,7,12
4811,In-store,7,12
4812,In-store,6,13
4813,In-store,5,7
4814,In-store,8,16
4815,Online,11,14
4815,In-store,10,17
4816,In-store,5,12
4817,In-store,10,14
4817,Online,12,15
4818,Online,9,12
4819,Online,14,19
4819,In-store,8,16
4820,Online,15,22
4821,In-store,5,8
4821,In-store,10,17
4821,In-store,10,12
4822,Online,11,16
4822,In-store,10,17
4822,Online,14,20
4822,In-store,5,9
4823,Online,15,18
4824,In-store,9,14
4825,Online,9,11
4825,In-store,7,12
4825,Online,13,20
4825,In-store,8,12
4826,In-store,7,13
4827,In-store,10,12
4828,Online,10,18
4829,Online,11,17
4829,Online,14,22
4830,In-store,5,10
4830,Online,9,13
4830,In-store,9,12
4831,In-store,7,14
4832,Online,11,16
4833,In-store,6,13
4834,In-store,6,13
4835,In-store,5,13
4835,In-store,9,16
4836,In-store,7,14
4836,In-store,10,16
4836,Online,15,22
4836,Online,9,15
4836,Online,13,15
4836,In-store,5,12
4836,Online,12,18
4836,In-store,5,8
4836,Online,10,15
4836,In-store,6,9
4836,In-store,8,10
4836,Online,10,13
4836,Online,14,17
4837,In-store,5,11
4837,Online,9,12
4838,In-store,5,11
4838,In-store,6,13
4838,In-store,6,10
4838,In-store,7,12
4838,Online,10,12
4838,In-store,8,14
4838,In-store,6,14
4838,In-store,5,10
4839,In-store,9,12
4840,In-store,5,13
4840,Online,12,20
4841,Online,14,21
4841,In-store,10,12
4841,In-store,8,15
4841,Online,8,10
4841,In-store,6,10
4841,Online,9,12
4842,In-store,9,11
4843,In-store,8,10
4843,Online,13,17
4844,In-store,5,7
4845,In-store,5,10
4845,In-store,10,17
4846,Online,13,17
4846,In-store,10,18
4846,Online,8,11
4846,In-store,9,16
4847,In-store,5,13
4848,In-store,5,7
4849,In-store,7,12
4850,In-store,10,12
4850,In-store,6,12
4850,In-store,10,13
4850,In-store,7,11
4851,In-store,10,17
4852,In-store,5,13
4853,In-store,10,16
4854,In-store,5,8
4854,Online,13,21
4855,Online,13,18
4856,Online,11,13
4857,In-store,10,14
4857,In-store,7,14
4857,In-store,8,16
4857,Online,9,12
4858,In-store,8,12
4858,Online,12,18
4859,Online,14,16
4859,In-store,5,7
4859,In-store,8,11
4860,In-store,10,17
4860,In-store,7,9
4861,In-store,7,14
4861,In-store,6,12
4862,In-store,8,14
4863,In-store,7,12
4863,In-store,5,13
4864,In-store,10,17
4864,In-store,10,15
4865,In-store,5,7
4865,In-store,6,9
4866,In-store,8,15
4866,In-store,6,12
4867,Online,12,19
4868,In-store,9,16
4868,In-store,10,15
4869,In-store,8,10
4869,In-store,8,15
4869,In-store,6,13
4870,In-store,9,15
4871,In-store,6,8
4871,In-store,9,14
4871,In-store,8,10
4872,Online,12,17
4872,In-store,7,14
4873,In-store,7,13
4874,Online,13,17
4875,Online,11,18
4875,In-store,10,12
4875,In-store,7,11
4876,In-store,7,13
4877,In-store,7,15
4877,Online,9,14
4878,In-store,5,9
4879,Online,10,16
4879,In-store,10,14
4880,In-store,9,15
4880,In-store,5,13
4881,In-store,5,9
4881,In-store,9,14
4881,In-store,5,11
4881,Online,12,17
4882,Online,10,13
4883,Online,9,16
4884,In-store,8,15
4885,In-store,9,11
4886,Online,15,20
4886,In-store,5,13
4887,In-store,7,9
4887,In-store,10,18
4887,In-store,7,15
4888,In-store,8,16
4889,Online,10,17
4890,In-store,6,12
4891,In-store,9,12
4891,Online,13,16
4891,Online,11,13
4891,Online,15,22
4892,In-store,9,17
4892,In-store,10,14
4892,In-store,10,12
4893,Online,13,19
4893,Online,8,15
4893,Online,13,20
4893,In-store,5,10
4893,In-store,6,9
4893,In-store,5,7
4893,In-store,6,12
4893,Online,14,21
4894,In-store,5,8
4894,In-store,9,12
4895,Online,10,16
4896,In-store,6,10
4897,Online,10,17
4898,In-store,8,14
4899,In-store,10,12
4899,In-store,10,14
4900,In-store,9,17
4900,In-store,6,9
4901,In-store,7,14
4901,In-store,6,8
4901,In-store,5,7
4902,In-store,10,16
4902,In-store,9,11
4902,In-store,10,18
4903,Online,13,18
4903,In-store,6,10
4904,In-store,9,15
4905,In-store,9,17
4905,Online,15,19
4906,In-store,9,15
4906,Online,8,11
4906,Online,15,19
4907,In-store,5,12
4907,In-store,6,11
4907,Online,14,16
4908,Online,15,22
4908,Online,13,15
4909,In-store,9,12
4910,In-store,9,16
4911,In-store,7,9
4911,In-store,10,16
4911,In-store,10,17
4911,In-store,6,9
4912,In-store,9,14
4912,In-store,9,16
4912,In-store,7,13
4913,In-store,6,9
4914,In-store,9,16
4915,Online,15,17
4915,In-store,10,12
4916,Online,13,18
4917,Online,12,15
4918,Online,14,18
4919,In-store,10,15
4919,Online,11,17
4919,Online,13,17
4920,Online,10,13
4920,Online,8,15
4921,In-store,8,15
4921,In-store,7,14
4922,In-store,9,17
4922,Online,14,22
4923,Online,10,16
4924,In-store,8,11
4924,In-store,9,17
4925,In-store,9,16
4925,Online,12,14
4926,In-store,10,14
4927,In-store,7,10
4927,In-store,5,8
4927,Online,10,17
4927,In-store,10,13
4928,Online,8,10
4928,Online,9,16
4928,In-store,6,10
4929,In-store,6,10
4929,Online,10,16
4930,In-store,8,14
4930,In-store,7,15
4930,Online,15,22
4931,In-store,6,8
4931,In-store,6,11
4932,In-store,6,8
4932,In-store,10,18
4933,Online,11,16
4933,Online,11,14
4933,In-store,5,8
4934,In-store,7,10
4935,In-store,8,16
4935,In-store,10,18
4935,Online,15,22
4936,In-store,7,13
4937,In-store,6,8
4937,In-store,5,10
4938,In-store,7,10
4938,In-store,5,13
4938,In-store,9,13
4938,In-store,6,8
4939,In-store,6,14
4939,In-store,6,12
4939,In-store,8,12
4939,Online,11,14
4940,In-store,7,14
4940,In-store,5,9
4940,In-store,5,7
4941,In-store,5,13
4942,Online,9,17
4942,In-store,9,14
4942,Online,8,16
4942,In-store,5,7
4943,In-store,5,11
4944,In-store,6,8
4945,In-store,9,17
4946,Online,10,16
4946,Online,8,11
4947,In-store,7,9
4947,In-store,9,12
4948,Online,14,19
4949,In-store,10,16
4950,In-store,6,10
4950,Online,14,19
4950,Online,13,21
4951,Online,13,21
4951,Online,12,18
4951,In-store,7,11
4951,In-store,7,10
4952,Online,10,12
4953,In-store,10,14
4954,In-store,6,14
4954,In-store,6,13
4955,In-store,8,15
4955,In-store,8,13
4955,Online,14,22
4955,In-store,7,14
4955,Online,15,20
4955,Online,10,16
4956,In-store,9,12
4956,In-store,6,11
4957,In-store,6,12
4958,Online,12,20
4959,In-store,6,10
4960,In-store,5,9
4961,Online,10,15
4962,In-store,7,11
4962,Online,9,11
4963,Online,14,19
4964,Online,12,17
4964,In-store,9,16
4965,In-store,6,10
4965,Online,10,15
4966,In-store,9,15
4967,Online,14,21
4967,Online,12,14
4967,In-store,8,16
4968,Online,12,18
4968,In-store,8,14
4968,In-store,6,10
4968,In-store,5,7
4969,In-store,5,10
4969,Online,11,15
4969,In-store,8,10
4970,In-store,7,9
4970,Online,9,16
4970,Online,10,14
4970,In-store,6,9
4971,Online,8,10
4971,Online,15,22
4971,Online,8,11
4971,In-store,10,18
4972,Online,15,17
4972,Online,15,23
4972,In-store,5,10
4973,In-store,10,15
4973,Online,10,17
4974,In-store,5,9
4974,Online,11,14
4974,In-store,10,13
4975,In-store,7,15
4976,In-store,8,16
4977,Online,15,21
4977,In-store,5,11
4977,Online,15,20
4978,In-store,5,13
4978,Online,15,23
4978,In-store,8,15
4979,Online,15,17
4979,Online,8,14
4979,In-store,5,11
4979,In-store,7,12
4980,In-store,10,15
4980,In-store,8,16
4981,Online,10,16
4981,Online,9,13
4981,In-store,5,12
4982,In-store,9,11
4983,In-store,8,10
4983,In-store,5,7
4983,In-store,9,13
4984,In-store,10,12
4984,Online,10,12
4985,Online,13,19
4986,Online,10,14
4987,Online,11,14
4987,In-store,9,12
4987,Online,14,21
4988,In-store,6,13
4988,Online,15,20
4988,Online,13,18
4989,Online,13,21
4990,Online,11,15
4991,In-store,8,11
4991,Online,13,18
4992,Online,13,19
4992,In-store,8,11
4993,In-store,7,10
4994,In-store,7,15
4994,In-store,6,8
4995,Online,14,16
4995,In-store,9,12
4996,In-store,8,13
4997,In-store,8,14
4998,In-store,7,11
4999,In-store,5,13
4999,In-store,7,15
5000,In-store,9,15
5000,In-store,9,16
5001,In-store,6,9
5002,Online,8,16
5002,In-store,8,11
5003,In-store,8,16
5003,Online,9,14
5003,In-store,7,15
5003,Online,15,20
5004,In-store,5,13
5005,Online,8,11
5006,In-store,6,8
5006,In-store,7,12
5007,In-store,9,14
5008,In-store,9,14
5008,Online,8,10
5009,Online,11,19
5009,In-store,6,14
5010,In-store,5,11
5011,Online,9,11
5011,Online,8,14
5011,In-store,8,10
5011,In-store,6,8
5011,Online,13,21
5012,In-store,7,13
5013,In-store,7,9
5013,In-store,5,8
5013,In-store,7,15
5013,Online,8,11
5014,In-store,8,15
5015,Online,10,13
5015,In-store,5,12
5016,Online,9,16
5017,In-store,5,8
5017,In-store,6,11
5017,Online,9,15
5017,In-store,7,15
5017,In-store,7,14
5017,In-store,6,11
5017,Online,14,17
5017,In-store,6,13
5017,In-store,10,13
5017,In-store,8,10
5017,In-store,7,10
5017,In-store,10,15
5018,In-store,8,11
5019,In-store,8,12
5019,In-store,9,14
5019,In-store,8,11
5019,Online,9,11
5020,In-store,10,13
5021,In-store,8,10
5021,In-store,8,16
5022,In-store,10,17
5022,Online,11,18
5022,In-store,10,13
5023,In-store,10,14
5023,In-store,8,13
5024,In-store,10,15
5024,In-store,6,12
5025,In-store,10,18
5026,Online,8,11
5026,In-store,9,13
5027,In-store,6,12
5028,Online,12,18
5028,Online,10,15
5029,In-store,9,12
5030,In-store,7,12
5030,In-store,9,11
5030,In-store,10,13
5030,In-store,9,12
5031,In-store,9,15
5031,In-store,7,13
5032,In-store,7,13
5032,In-store,7,11
5033,In-store,7,12
5033,In-store,8,16
5034,Online,13,20
5034,Online,9,16
5034,In-store,10,14
5034,In-store,9,16
5035,In-store,8,13
5036,In-store,6,10
5036,In-store,8,15
5036,In-store,8,10
5036,Online,13,21
5037,In-store,8,10
5038,In-store,8,10
5038,In-store,5,12
5039,In-store,6,11
5039,Online,8,10
5039,In-store,8,15
5040,Online,12,20
5041,Online,11,18
5042,Online,8,11
5043,Online,8,14
5044,In-store,10,18
5044,Online,8,14
5045,In-store,5,13
5046,Online,14,22
5047,Online,12,20
5047,Online,11,19
5048,In-store,6,11
5048,In-store,6,11
5048,Online,10,16
5048,In-store,8,10
5049,Online,15,18
5050,In-store,7,13
5050,Online,10,14
5050,In-store,7,11
5051,Online,14,22
5051,Online,14,22
5052,Online,12,17
5053,Online,14,18
5054,In-store,6,14
5055,Online,8,15
5055,In-store,6,12
5056,In-store,10,17
5056,In-store,8,12
5056,In-store,9,15
5056,In-store,5,7
5057,In-store,7,14
5057,In-store,9,16
5057,Online,8,12
5057,In-store,7,12
5058,Online,13,20
5058,Online,9,12
5058,In-store,5,13
5059,Online,8,12
5059,Online,13,18
5060,In-store,8,16
5061,In-store,5,13
5062,In-store,8,11
5063,In-store,9,14
5063,In-store,5,9
5063,Online,8,11
5064,Online,13,19
5065,In-store,6,13
5066,In-store,10,15
5066,In-store,10,13
5066,In-store,10,12
5066,Online,13,19
5066,In-store,8,10
5066,In-store,8,14
5066,In-store,8,13
5066,In-store,10,14
5066,Online,12,14
5066,In-store,9,17
5066,Online,12,14
5066,Online,10,16
5066,Online,12,16
5067,Online,15,21
5068,In-store,6,8
5068,Online,14,20
5069,In-store,7,12
5070,In-store,5,11
5071,In-store,10,18
5071,Online,14,21
5071,In-store,8,15
5072,Online,10,13
5073,In-store,9,12
5074,In-store,10,16
5075,Online,9,14
5075,In-store,10,14
5076,In-store,7,13
5076,In-store,6,13
5076,Online,15,18
5077,Online,14,18
5077,In-store,8,10
5077,In-store,8,16
5077,Online,14,18
5078,In-store,6,9
5079,In-store,8,14
5079,In-store,7,11
5079,In-store,7,12
5079,Online,12,17
5080,Online,13,18
5080,Online,14,20
5080,In-store,5,13
5080,In-store,8,14
5080,Online,11,17
5080,In-store,8,16
5080,Online,11,15
5081,In-store,5,8
5082,In-store,9,16
5083,In-store,8,15
5084,In-store,6,9
5085,In-store,7,13
5085,In-store,7,13
